SessionNum,TotalTrial,BlockName,BlockTrial,TrialType,FieldMove,VisFb,VTFx,VTFy,VTFz,TargX,TargY,TargZ
16,2719,C_16,1,1,xyz,0,1,1,1,4,1,4
16,2720,C_16,2,1,xyz,0,1,1,1,5,5,3
16,2721,C_16,3,1,xyz,0,1,1,1,3,2,3
16,2722,C_16,4,1,xyz,0,1,1,1,1,1,3
16,2723,C_16,5,1,xyz,0,1,1,1,2,5,4
16,2724,C_16,6,1,xyz,0,1,1,1,5,5,4
16,2725,C_16,7,1,xyz,0,1,1,1,5,4,1
16,2726,C_16,8,1,xyz,0,1,1,1,3,2,5
16,2727,C_16,9,1,xyz,0,1,1,1,5,3,5
16,2728,C_16,10,1,xyz,0,1,1,1,4,1,1
16,2729,C_16,11,1,xyz,0,1,1,1,1,2,5
16,2730,C_16,12,1,xyz,0,1,1,1,4,4,5
16,2731,C_16,13,1,xyz,0,1,1,1,3,1,3
16,2732,C_16,14,1,xyz,0,1,1,1,3,5,2
16,2733,C_16,15,1,xyz,0,1,1,1,5,2,4
16,2734,C_16,16,1,xyz,0,1,1,1,3,2,1
16,2735,C_16,17,1,xyz,0,1,1,1,2,1,3
16,2736,C_16,18,1,xyz,0,1,1,1,4,2,5
16,2737,C_16,19,1,xyz,0,1,1,1,1,3,1
16,2738,C_16,20,1,xyz,0,1,1,1,2,1,2
16,2739,C_16,21,1,xyz,0,1,1,1,1,3,4
16,2740,C_16,22,1,xyz,0,1,1,1,5,3,3
16,2741,C_16,23,1,xyz,0,1,1,1,1,3,4
16,2742,C_16,24,1,xyz,0,1,1,1,5,3,2
16,2743,C_16,25,1,xyz,0,1,1,1,5,4,4
16,2744,C_16,26,1,xyz,0,1,1,1,3,4,2
16,2745,C_16,27,1,xyz,0,1,1,1,5,5,2
16,2746,C_16,28,1,xyz,0,1,1,1,4,1,2
16,2747,C_16,29,1,xyz,0,1,1,1,3,3,2
16,2748,C_16,30,1,xyz,0,1,1,1,3,5,3
16,2749,C_16,31,1,xyz,0,1,1,1,5,1,1
16,2750,C_16,32,1,xyz,0,1,1,1,1,1,4
16,2751,C_16,33,1,xyz,0,1,1,1,4,5,4
16,2752,C_16,34,1,xyz,0,1,1,1,1,4,5
16,2753,C_16,35,1,xyz,0,1,1,1,5,2,4
16,2754,C_16,36,1,xyz,0,1,1,1,1,5,3
16,2755,C_16,37,1,xyz,0,1,1,1,2,4,1
16,2756,C_16,38,1,xyz,0,1,1,1,5,4,4
16,2757,C_16,39,1,xyz,0,1,1,1,2,1,3
16,2758,C_16,40,1,xyz,0,1,1,1,5,4,2
16,2759,C_16,41,1,xyz,0,1,1,1,2,3,3
16,2760,C_16,42,1,xyz,0,1,1,1,5,3,1
16,2761,C_16,43,1,xyz,0,1,1,1,4,5,3
16,2762,C_16,44,1,xyz,0,1,1,1,4,3,4
16,2763,C_16,45,1,xyz,0,1,1,1,5,4,2
16,2764,C_16,46,1,xyz,0,1,1,1,3,3,5
16,2765,C_16,47,1,xyz,0,1,1,1,2,2,2
16,2766,C_16,48,1,xyz,0,1,1,1,2,5,2
16,2767,C_16,49,1,xyz,0,1,1,1,2,2,2
16,2768,C_16,50,1,xyz,0,1,1,1,3,1,5
16,2769,C_16,51,1,xyz,0,1,1,1,5,5,4
16,2770,C_16,52,1,xyz,0,1,1,1,5,2,5
16,2771,C_16,53,1,xyz,0,1,1,1,1,2,2
16,2772,C_16,54,1,xyz,0,1,1,1,2,2,4
16,2773,C_16,55,1,xyz,0,1,1,1,2,3,2
16,2774,C_16,56,1,xyz,0,1,1,1,1,5,1
16,2775,C_16,57,1,xyz,0,1,1,1,5,3,5
16,2776,C_16,58,1,xyz,0,1,1,1,3,1,2
16,2777,C_16,59,1,xyz,0,1,1,1,1,2,4
16,2778,C_16,60,1,xyz,0,1,1,1,2,4,4
16,2779,C_16,61,1,xyz,0,1,1,1,4,3,4
16,2780,C_16,62,1,xyz,0,1,1,1,4,2,1
16,2781,C_16,63,1,xyz,0,1,1,1,4,2,5
16,2782,C_16,64,1,xyz,0,1,1,1,5,4,1
16,2783,C_16,65,1,xyz,0,1,1,1,1,3,5
16,2784,C_16,66,1,xyz,0,1,1,1,4,4,4
16,2785,C_16,67,1,xyz,0,1,1,1,2,4,1
16,2786,C_16,68,1,xyz,0,1,1,1,4,1,4
16,2787,C_16,69,1,xyz,0,1,1,1,2,4,4
16,2788,C_16,70,1,xyz,0,1,1,1,4,4,2
16,2789,C_16,71,1,xyz,0,1,1,1,1,1,3
16,2790,C_16,72,1,xyz,0,1,1,1,4,4,3
16,2791,C_16,73,1,xyz,0,1,1,1,2,2,1
16,2792,C_16,74,1,xyz,0,1,1,1,1,2,3
16,2793,C_16,75,1,xyz,0,1,1,1,4,3,2
16,2794,C_16,76,1,xyz,0,1,1,1,2,1,5
16,2795,C_16,77,1,xyz,0,1,1,1,4,2,3
16,2796,C_16,78,1,xyz,0,1,1,1,1,5,2
16,2797,C_16,79,1,xyz,0,1,1,1,5,3,2
16,2798,C_16,80,1,xyz,0,1,1,1,3,1,3
16,2799,C_16,81,1,xyz,0,1,1,1,3,3,4
16,2800,C_16,82,1,xyz,0,1,1,1,4,1,2
16,2801,C_16,83,1,xyz,0,1,1,1,4,5,4
16,2802,C_16,84,1,xyz,0,1,1,1,3,1,4
16,2803,C_16,85,1,xyz,0,1,1,1,5,2,2
16,2804,C_16,86,1,xyz,0,1,1,1,3,3,4
16,2805,C_16,87,1,xyz,0,1,1,1,1,2,4
16,2806,C_16,88,1,xyz,0,1,1,1,3,2,5
16,2807,C_16,89,1,xyz,0,1,1,1,4,4,5
16,2808,C_16,90,1,xyz,0,1,1,1,1,4,1
16,2809,C_16,91,1,xyz,0,1,1,1,5,2,1
16,2810,C_16,92,1,xyz,0,1,1,1,1,4,1
16,2811,C_16,93,1,xyz,0,1,1,1,5,1,4
16,2812,C_16,94,1,xyz,0,1,1,1,2,2,1
16,2813,C_16,95,1,xyz,0,1,1,1,2,4,3
16,2814,C_16,96,1,xyz,0,1,1,1,3,4,1
16,2815,C_16,97,1,xyz,0,1,1,1,2,1,2
16,2816,C_16,98,1,xyz,0,1,1,1,5,5,2
16,2817,C_16,99,1,xyz,0,1,1,1,1,4,2
16,2818,C_16,100,1,xyz,0,1,1,1,4,5,5
16,2819,C_16,101,1,xyz,0,1,1,1,2,4,5
16,2820,C_16,102,1,xyz,0,1,1,1,4,3,3
16,2821,C_16,103,1,xyz,0,1,1,1,3,4,1
16,2822,C_16,104,1,xyz,0,1,1,1,2,4,3
16,2823,C_16,105,1,xyz,0,1,1,1,5,1,3
16,2824,C_16,106,1,xyz,0,1,1,1,5,5,5
16,2825,C_16,107,1,xyz,0,1,1,1,2,1,1
16,2826,C_16,108,1,xyz,0,1,1,1,4,4,4
16,2827,C_16,109,1,xyz,0,1,1,1,2,3,4
16,2828,C_16,110,1,xyz,0,1,1,1,1,2,2
16,2829,C_16,111,1,xyz,0,1,1,1,5,5,5
16,2830,C_16,112,1,xyz,0,1,1,1,4,2,1
16,2831,C_16,113,1,xyz,0,1,1,1,3,1,5
16,2832,C_16,114,1,xyz,0,1,1,1,5,2,1
16,2833,C_16,115,1,xyz,0,1,1,1,1,1,1
16,2834,C_16,116,1,xyz,0,1,1,1,3,3,1
16,2835,C_16,117,1,xyz,0,1,1,1,2,5,5
16,2836,C_16,118,1,xyz,0,1,1,1,4,5,3
16,2837,C_16,119,1,xyz,0,1,1,1,2,2,4
16,2838,C_16,120,1,xyz,0,1,1,1,4,3,3
16,2839,C_16,121,1,xyz,0,1,1,1,2,4,5
16,2840,C_16,122,1,xyz,0,1,1,1,5,1,4
16,2841,C_16,123,1,xyz,0,1,1,1,3,4,2
16,2842,C_16,124,1,xyz,0,1,1,1,1,1,2
16,2843,C_16,125,1,xyz,0,1,1,1,5,4,3
16,2844,C_16,126,1,xyz,0,1,1,1,2,3,2
16,2845,C_16,127,1,xyz,0,1,1,1,4,3,2
16,2846,C_16,128,1,xyz,0,1,1,1,2,5,4
16,2847,C_16,129,1,xyz,0,1,1,1,2,2,3
16,2848,C_16,130,1,xyz,0,1,1,1,4,3,1
16,2849,C_16,131,1,xyz,0,1,1,1,5,4,3
16,2850,C_16,132,1,xyz,0,1,1,1,5,2,5
16,2851,C_16,133,1,xyz,0,1,1,1,4,2,2
16,2852,C_16,134,1,xyz,0,1,1,1,1,2,5
16,2853,C_16,135,1,xyz,0,1,1,1,3,5,4
16,2854,C_16,136,1,xyz,0,1,1,1,3,5,1
16,2855,C_16,137,1,xyz,0,1,1,1,5,1,5
16,2856,C_16,138,1,xyz,0,1,1,1,5,3,1
16,2857,C_16,139,1,xyz,0,1,1,1,1,2,3
16,2858,C_16,140,1,xyz,0,1,1,1,3,3,2
16,2859,C_16,141,1,xyz,0,1,1,1,1,3,3
16,2860,C_16,142,1,xyz,0,1,1,1,3,5,1
16,2861,C_16,143,1,xyz,0,1,1,1,1,5,3
16,2862,C_16,144,1,xyz,0,1,1,1,2,3,3
16,2863,C_16,145,1,xyz,0,1,1,1,4,1,5
16,2864,C_16,146,1,xyz,0,1,1,1,3,4,5
16,2865,C_16,147,1,xyz,0,1,1,1,1,5,5
16,2866,C_16,148,1,xyz,0,1,1,1,3,2,4
16,2867,C_16,149,1,xyz,0,1,1,1,1,4,4
16,2868,C_16,150,1,xyz,0,1,1,1,3,1,4
16,2869,C_16,151,1,xyz,0,1,1,1,1,1,2
16,2870,C_16,152,1,xyz,0,1,1,1,2,5,5
16,2871,C_16,153,1,xyz,0,1,1,1,4,5,1
16,2872,C_16,154,1,xyz,0,1,1,1,2,5,2
16,2873,C_16,155,1,xyz,0,1,1,1,2,3,5
16,2874,C_16,156,1,xyz,0,1,1,1,1,1,1
16,2875,C_16,157,1,xyz,0,1,1,1,2,1,5
16,2876,C_16,158,1,xyz,0,1,1,1,2,5,1
16,2877,C_16,159,1,xyz,0,1,1,1,1,4,5
16,2878,C_16,160,1,xyz,0,1,1,1,3,3,1
16,2879,C_16,161,1,xyz,0,1,1,1,5,1,3
16,2880,C_16,162,1,xyz,0,1,1,1,2,2,3
16,2881,C_16,163,1,xyz,0,1,1,1,5,5,3
16,2882,C_16,164,1,xyz,0,1,1,1,3,5,4
16,2883,C_16,165,1,xyz,0,1,1,1,3,2,3
16,2884,C_16,166,1,xyz,0,1,1,1,1,5,5
16,2885,C_16,167,1,xyz,0,1,1,1,1,5,1
16,2886,C_16,168,1,xyz,0,1,1,1,1,1,4
16,2887,C_16,169,1,xyz,0,1,1,1,4,1,1
16,2888,C_16,170,1,xyz,0,1,1,1,5,1,5
16,2889,C_16,171,1,xyz,0,1,1,1,4,2,3
16,2890,C_16,172,1,xyz,0,1,1,1,4,4,2
16,2891,C_16,173,1,xyz,0,1,1,1,2,3,4
16,2892,C_16,174,1,xyz,0,1,1,1,2,1,1
16,2893,C_16,175,1,xyz,0,1,1,1,3,5,3
16,2894,C_16,176,1,xyz,0,1,1,1,5,1,1
16,2895,C_16,177,1,xyz,0,1,1,1,4,4,3
16,2896,C_16,178,1,xyz,0,1,1,1,1,5,2
16,2897,C_16,179,1,xyz,0,1,1,1,4,5,1
16,2898,C_16,180,1,xyz,0,1,1,1,1,4,4
16,2899,C_16,181,1,xyz,0,1,1,1,3,2,1
16,2900,C_16,182,1,xyz,0,1,1,1,3,4,3
16,2901,C_16,183,1,xyz,0,1,1,1,5,2,2
16,2902,C_16,184,1,xyz,0,1,1,1,1,4,2
16,2903,C_16,185,1,xyz,0,1,1,1,3,4,5
16,2904,C_16,186,1,xyz,0,1,1,1,3,4,3
16,2905,C_16,187,1,xyz,0,1,1,1,1,3,5
16,2906,C_16,188,1,xyz,0,1,1,1,2,5,1
16,2907,C_16,189,1,xyz,0,1,1,1,4,1,5
16,2908,C_16,190,1,xyz,0,1,1,1,1,3,1
16,2909,C_16,191,1,xyz,0,1,1,1,3,2,4
16,2910,C_16,192,1,xyz,0,1,1,1,5,3,3
16,2911,C_16,193,1,xyz,0,1,1,1,1,3,3
16,2912,C_16,194,1,xyz,0,1,1,1,3,5,2
16,2913,C_16,195,1,xyz,0,1,1,1,3,3,5
16,2914,C_16,196,1,xyz,0,1,1,1,4,3,1
16,2915,C_16,197,1,xyz,0,1,1,1,3,1,2
16,2916,C_16,198,1,xyz,0,1,1,1,4,5,5
16,2917,C_16,199,1,xyz,0,1,1,1,4,2,2
16,2918,C_16,200,1,xyz,0,1,1,1,2,3,5
