SessionNum,TotalTrial,BlockName,BlockTrial,TrialType,FieldMove,VisFb,VTFx,VTFy,VTFz,TargX,TargY,TargZ
5,707,A_05,1,1,x,0,1,0,0,1,3,3
5,708,A_05,2,1,x,0,1,0,0,2,3,3
5,709,A_05,3,1,x,0,1,0,0,5,3,3
5,710,A_05,4,1,x,0,1,0,0,1,3,3
5,711,A_05,5,1,x,0,1,0,0,5,3,3
5,712,A_05,6,1,x,0,1,0,0,4,3,3
5,713,A_05,7,1,x,0,1,0,0,2,3,3
5,714,A_05,8,1,x,0,1,0,0,5,3,3
5,715,A_05,9,1,x,0,1,0,0,2,3,3
5,716,A_05,10,1,x,0,1,0,0,5,3,3
5,717,A_05,11,1,x,0,1,0,0,4,3,3
5,718,A_05,12,1,x,0,1,0,0,5,3,3
5,719,A_05,13,1,x,0,1,0,0,1,3,3
5,720,A_05,14,1,x,0,1,0,0,2,3,3
5,721,A_05,15,1,x,0,1,0,0,1,3,3
5,722,A_05,16,1,x,0,1,0,0,2,3,3
5,723,A_05,17,1,x,0,1,0,0,1,3,3
5,724,A_05,18,1,x,0,1,0,0,5,3,3
5,725,A_05,19,1,x,0,1,0,0,1,3,3
5,726,A_05,20,1,x,0,1,0,0,4,3,3
5,727,A_05,21,1,x,0,1,0,0,5,3,3
5,728,A_05,22,1,x,0,1,0,0,4,3,3
5,729,A_05,23,1,x,0,1,0,0,2,3,3
5,730,A_05,24,1,x,0,1,0,0,4,3,3
5,731,A_05,25,1,x,0,1,0,0,2,3,3
5,732,A_05,26,1,x,0,1,0,0,4,3,3
5,733,A_05,27,1,x,0,1,0,0,1,3,3
5,734,A_05,28,1,x,0,1,0,0,5,3,3
5,735,A_05,29,1,x,0,1,0,0,1,3,3
5,736,A_05,30,1,x,0,1,0,0,2,3,3
5,737,A_05,31,1,x,0,1,0,0,4,3,3
5,738,A_05,32,1,x,0,1,0,0,1,3,3
5,739,A_05,33,1,x,0,1,0,0,4,3,3
5,740,A_05,34,1,x,0,1,0,0,2,3,3
5,741,A_05,35,1,x,0,1,0,0,1,3,3
5,742,A_05,36,1,x,0,1,0,0,5,3,3
5,743,A_05,37,1,x,0,1,0,0,4,3,3
5,744,A_05,38,1,x,0,1,0,0,2,3,3
5,745,A_05,39,1,x,0,1,0,0,5,3,3
5,746,A_05,40,1,x,0,1,0,0,2,3,3
5,747,A_05,41,1,x,0,1,0,0,4,3,3
5,748,A_05,42,1,x,0,1,0,0,2,3,3
5,749,A_05,43,1,x,0,1,0,0,5,3,3
5,750,A_05,44,1,x,0,1,0,0,1,3,3
5,751,A_05,45,1,x,0,1,0,0,2,3,3
5,752,A_05,46,1,x,0,1,0,0,1,3,3
5,753,A_05,47,1,x,0,1,0,0,5,3,3
5,754,A_05,48,1,x,0,1,0,0,1,3,3
5,755,A_05,49,1,x,0,1,0,0,4,3,3
5,756,A_05,50,1,x,0,1,0,0,1,3,3
5,757,A_05,51,1,x,0,1,0,0,2,3,3
5,758,A_05,52,1,x,0,1,0,0,4,3,3
5,759,A_05,53,1,x,0,1,0,0,5,3,3
5,760,A_05,54,1,x,0,1,0,0,1,3,3
5,761,A_05,55,1,x,0,1,0,0,4,3,3
5,762,A_05,56,1,x,0,1,0,0,2,3,3
5,763,A_05,57,1,x,0,1,0,0,1,3,3
5,764,A_05,58,1,x,0,1,0,0,5,3,3
5,765,A_05,59,1,x,0,1,0,0,1,3,3
5,766,A_05,60,1,x,0,1,0,0,5,3,3
5,767,A_05,61,1,x,0,1,0,0,4,3,3
5,768,A_05,62,1,x,0,1,0,0,1,3,3
5,769,A_05,63,1,x,0,1,0,0,4,3,3
5,770,A_05,64,1,x,0,1,0,0,5,3,3
5,771,A_05,65,1,x,0,1,0,0,2,3,3
5,772,A_05,66,1,x,0,1,0,0,4,3,3
5,773,A_05,67,1,x,0,1,0,0,5,3,3
5,774,A_05,68,1,x,0,1,0,0,2,3,3
5,775,A_05,69,1,x,0,1,0,0,4,3,3
