SessionNum,TotalTrial,BlockName,BlockTrial,TrialType,FieldMove,VisFb,VTFx,VTFy,VTFz,TargX,TargY,TargZ
12,2013,B_12,1,1,yz,0,0,1,1,3,1,3
12,2014,B_12,2,1,yz,0,0,1,1,3,3,1
12,2015,B_12,3,1,yz,0,0,1,1,3,2,5
12,2016,B_12,4,1,yz,0,0,1,1,3,4,1
12,2017,B_12,5,1,yz,0,0,1,1,3,3,4
12,2018,B_12,6,1,yz,0,0,1,1,3,1,5
12,2019,B_12,7,1,yz,0,0,1,1,3,4,2
12,2020,B_12,8,1,yz,0,0,1,1,3,2,2
12,2021,B_12,9,1,yz,0,0,1,1,3,4,3
12,2022,B_12,10,1,yz,0,0,1,1,3,1,3
12,2023,B_12,11,1,yz,0,0,1,1,3,3,1
12,2024,B_12,12,1,yz,0,0,1,1,3,3,5
12,2025,B_12,13,1,yz,0,0,1,1,3,1,5
12,2026,B_12,14,1,yz,0,0,1,1,3,3,1
12,2027,B_12,15,1,yz,0,0,1,1,3,5,3
12,2028,B_12,16,1,yz,0,0,1,1,3,2,5
12,2029,B_12,17,1,yz,0,0,1,1,3,5,3
12,2030,B_12,18,1,yz,0,0,1,1,3,3,4
12,2031,B_12,19,1,yz,0,0,1,1,3,5,2
12,2032,B_12,20,1,yz,0,0,1,1,3,5,5
12,2033,B_12,21,1,yz,0,0,1,1,3,2,4
12,2034,B_12,22,1,yz,0,0,1,1,3,1,1
12,2035,B_12,23,1,yz,0,0,1,1,3,5,5
12,2036,B_12,24,1,yz,0,0,1,1,3,3,5
12,2037,B_12,25,1,yz,0,0,1,1,3,4,1
12,2038,B_12,26,1,yz,0,0,1,1,3,2,2
12,2039,B_12,27,1,yz,0,0,1,1,3,5,1
12,2040,B_12,28,1,yz,0,0,1,1,3,3,5
12,2041,B_12,29,1,yz,0,0,1,1,3,4,3
12,2042,B_12,30,1,yz,0,0,1,1,3,1,4
12,2043,B_12,31,1,yz,0,0,1,1,3,5,3
12,2044,B_12,32,1,yz,0,0,1,1,3,2,2
12,2045,B_12,33,1,yz,0,0,1,1,3,1,5
12,2046,B_12,34,1,yz,0,0,1,1,3,1,3
12,2047,B_12,35,1,yz,0,0,1,1,3,4,3
12,2048,B_12,36,1,yz,0,0,1,1,3,1,5
12,2049,B_12,37,1,yz,0,0,1,1,3,3,2
12,2050,B_12,38,1,yz,0,0,1,1,3,1,3
12,2051,B_12,39,1,yz,0,0,1,1,3,3,1
12,2052,B_12,40,1,yz,0,0,1,1,3,3,5
12,2053,B_12,41,1,yz,0,0,1,1,3,2,2
12,2054,B_12,42,1,yz,0,0,1,1,3,3,4
12,2055,B_12,43,1,yz,0,0,1,1,3,5,1
12,2056,B_12,44,1,yz,0,0,1,1,3,2,3
12,2057,B_12,45,1,yz,0,0,1,1,3,5,2
12,2058,B_12,46,1,yz,0,0,1,1,3,3,2
