SessionNum,TotalTrial,BlockName,BlockTrial,TrialType,FieldMove,VisFb,VTFx,VTFy,VTFz,TargX,TargY,TargZ
3,307,A_03,1,1,z,0,0,0,1,3,3,1
3,308,A_03,2,1,z,0,0,0,1,3,3,5
3,309,A_03,3,1,z,0,0,0,1,3,3,4
3,310,A_03,4,1,z,0,0,0,1,3,3,1
3,311,A_03,5,1,z,0,0,0,1,3,3,4
3,312,A_03,6,1,z,0,0,0,1,3,3,2
3,313,A_03,7,1,z,0,0,0,1,3,3,5
3,314,A_03,8,1,z,0,0,0,1,3,3,1
3,315,A_03,9,1,z,0,0,0,1,3,3,2
3,316,A_03,10,1,z,0,0,0,1,3,3,1
3,317,A_03,11,1,z,0,0,0,1,3,3,2
3,318,A_03,12,1,z,0,0,0,1,3,3,4
3,319,A_03,13,1,z,0,0,0,1,3,3,1
3,320,A_03,14,1,z,0,0,0,1,3,3,5
3,321,A_03,15,1,z,0,0,0,1,3,3,4
3,322,A_03,16,1,z,0,0,0,1,3,3,1
3,323,A_03,17,1,z,0,0,0,1,3,3,4
3,324,A_03,18,1,z,0,0,0,1,3,3,1
3,325,A_03,19,1,z,0,0,0,1,3,3,2
3,326,A_03,20,1,z,0,0,0,1,3,3,4
3,327,A_03,21,1,z,0,0,0,1,3,3,2
3,328,A_03,22,1,z,0,0,0,1,3,3,4
3,329,A_03,23,1,z,0,0,0,1,3,3,2
3,330,A_03,24,1,z,0,0,0,1,3,3,1
3,331,A_03,25,1,z,0,0,0,1,3,3,2
3,332,A_03,26,1,z,0,0,0,1,3,3,5
3,333,A_03,27,1,z,0,0,0,1,3,3,4
3,334,A_03,28,1,z,0,0,0,1,3,3,5
3,335,A_03,29,1,z,0,0,0,1,3,3,1
3,336,A_03,30,1,z,0,0,0,1,3,3,4
3,337,A_03,31,1,z,0,0,0,1,3,3,2
3,338,A_03,32,1,z,0,0,0,1,3,3,5
3,339,A_03,33,1,z,0,0,0,1,3,3,2
3,340,A_03,34,1,z,0,0,0,1,3,3,5
3,341,A_03,35,1,z,0,0,0,1,3,3,4
3,342,A_03,36,1,z,0,0,0,1,3,3,1
3,343,A_03,37,1,z,0,0,0,1,3,3,2
3,344,A_03,38,1,z,0,0,0,1,3,3,1
3,345,A_03,39,1,z,0,0,0,1,3,3,5
3,346,A_03,40,1,z,0,0,0,1,3,3,4
3,347,A_03,41,1,z,0,0,0,1,3,3,1
3,348,A_03,42,1,z,0,0,0,1,3,3,5
3,349,A_03,43,1,z,0,0,0,1,3,3,2
3,350,A_03,44,1,z,0,0,0,1,3,3,4
3,351,A_03,45,1,z,0,0,0,1,3,3,5
3,352,A_03,46,1,z,0,0,0,1,3,3,1
3,353,A_03,47,1,z,0,0,0,1,3,3,4
3,354,A_03,48,1,z,0,0,0,1,3,3,1
3,355,A_03,49,1,z,0,0,0,1,3,3,2
3,356,A_03,50,1,z,0,0,0,1,3,3,1
