SessionNum,TotalTrial,BlockName,BlockTrial,TrialType,FieldMove,VisFb,VTFx,VTFy,VTFz,TargX,TargY,TargZ
3,307,A_03,1,1,x,0,1,0,0,1,3,3
3,308,A_03,2,1,x,0,1,0,0,5,3,3
3,309,A_03,3,1,x,0,1,0,0,4,3,3
3,310,A_03,4,1,x,0,1,0,0,1,3,3
3,311,A_03,5,1,x,0,1,0,0,4,3,3
3,312,A_03,6,1,x,0,1,0,0,2,3,3
3,313,A_03,7,1,x,0,1,0,0,5,3,3
3,314,A_03,8,1,x,0,1,0,0,1,3,3
3,315,A_03,9,1,x,0,1,0,0,2,3,3
3,316,A_03,10,1,x,0,1,0,0,1,3,3
3,317,A_03,11,1,x,0,1,0,0,2,3,3
3,318,A_03,12,1,x,0,1,0,0,4,3,3
3,319,A_03,13,1,x,0,1,0,0,1,3,3
3,320,A_03,14,1,x,0,1,0,0,5,3,3
3,321,A_03,15,1,x,0,1,0,0,4,3,3
3,322,A_03,16,1,x,0,1,0,0,1,3,3
3,323,A_03,17,1,x,0,1,0,0,4,3,3
3,324,A_03,18,1,x,0,1,0,0,1,3,3
3,325,A_03,19,1,x,0,1,0,0,2,3,3
3,326,A_03,20,1,x,0,1,0,0,4,3,3
3,327,A_03,21,1,x,0,1,0,0,2,3,3
3,328,A_03,22,1,x,0,1,0,0,4,3,3
3,329,A_03,23,1,x,0,1,0,0,2,3,3
3,330,A_03,24,1,x,0,1,0,0,1,3,3
3,331,A_03,25,1,x,0,1,0,0,2,3,3
3,332,A_03,26,1,x,0,1,0,0,5,3,3
3,333,A_03,27,1,x,0,1,0,0,4,3,3
3,334,A_03,28,1,x,0,1,0,0,5,3,3
3,335,A_03,29,1,x,0,1,0,0,1,3,3
3,336,A_03,30,1,x,0,1,0,0,4,3,3
3,337,A_03,31,1,x,0,1,0,0,2,3,3
3,338,A_03,32,1,x,0,1,0,0,5,3,3
3,339,A_03,33,1,x,0,1,0,0,2,3,3
3,340,A_03,34,1,x,0,1,0,0,5,3,3
3,341,A_03,35,1,x,0,1,0,0,4,3,3
3,342,A_03,36,1,x,0,1,0,0,1,3,3
3,343,A_03,37,1,x,0,1,0,0,2,3,3
3,344,A_03,38,1,x,0,1,0,0,1,3,3
3,345,A_03,39,1,x,0,1,0,0,5,3,3
3,346,A_03,40,1,x,0,1,0,0,4,3,3
3,347,A_03,41,1,x,0,1,0,0,1,3,3
3,348,A_03,42,1,x,0,1,0,0,5,3,3
3,349,A_03,43,1,x,0,1,0,0,2,3,3
3,350,A_03,44,1,x,0,1,0,0,4,3,3
3,351,A_03,45,1,x,0,1,0,0,5,3,3
3,352,A_03,46,1,x,0,1,0,0,1,3,3
3,353,A_03,47,1,x,0,1,0,0,4,3,3
3,354,A_03,48,1,x,0,1,0,0,1,3,3
3,355,A_03,49,1,x,0,1,0,0,2,3,3
3,356,A_03,50,1,x,0,1,0,0,1,3,3
3,357,A_03,51,1,x,0,1,0,0,2,3,3
3,358,A_03,52,1,x,0,1,0,0,1,3,3
3,359,A_03,53,1,x,0,1,0,0,5,3,3
3,360,A_03,54,1,x,0,1,0,0,4,3,3
3,361,A_03,55,1,x,0,1,0,0,5,3,3
3,362,A_03,56,1,x,0,1,0,0,1,3,3
3,363,A_03,57,1,x,0,1,0,0,4,3,3
3,364,A_03,58,1,x,0,1,0,0,1,3,3
3,365,A_03,59,1,x,0,1,0,0,5,3,3
3,366,A_03,60,1,x,0,1,0,0,4,3,3
3,367,A_03,61,1,x,0,1,0,0,5,3,3
3,368,A_03,62,1,x,0,1,0,0,4,3,3
3,369,A_03,63,1,x,0,1,0,0,1,3,3
3,370,A_03,64,1,x,0,1,0,0,2,3,3
3,371,A_03,65,1,x,0,1,0,0,1,3,3
3,372,A_03,66,1,x,0,1,0,0,5,3,3
3,373,A_03,67,1,x,0,1,0,0,1,3,3
3,374,A_03,68,1,x,0,1,0,0,5,3,3
3,375,A_03,69,1,x,0,1,0,0,2,3,3
3,376,A_03,70,1,x,0,1,0,0,4,3,3
3,377,A_03,71,1,x,0,1,0,0,2,3,3
3,378,A_03,72,1,x,0,1,0,0,1,3,3
3,379,A_03,73,1,x,0,1,0,0,2,3,3
3,380,A_03,74,1,x,0,1,0,0,5,3,3
