SessionNum,TotalTrial,BlockName,BlockTrial,TrialType,FieldMove,VisFb,VTFx,VTFy,VTFz,TargX,TargY,TargZ
22,3919,V_22,1,0,xyz,1,0,0,0,4,4,1
22,3920,V_22,2,0,xyz,1,0,0,0,3,4,4
22,3921,V_22,3,0,xyz,1,0,0,0,5,1,2
22,3922,V_22,4,0,xyz,1,0,0,0,3,2,2
22,3923,V_22,5,0,xyz,1,0,0,0,2,1,4
22,3924,V_22,6,0,xyz,1,0,0,0,4,2,4
22,3925,V_22,7,0,xyz,1,0,0,0,1,4,3
22,3926,V_22,8,0,xyz,1,0,0,0,4,1,3
22,3927,V_22,9,0,xyz,1,0,0,0,1,1,5
22,3928,V_22,10,0,xyz,1,0,0,0,5,2,3
22,3929,V_22,11,0,xyz,1,0,0,0,2,4,2
22,3930,V_22,12,0,xyz,1,0,0,0,4,5,2
22,3931,V_22,13,0,xyz,1,0,0,0,1,3,2
22,3932,V_22,14,0,xyz,1,0,0,0,3,1,1
22,3933,V_22,15,0,xyz,1,0,0,0,3,5,5
22,3934,V_22,16,0,xyz,1,0,0,0,5,3,4
22,3935,V_22,17,0,xyz,1,0,0,0,3,3,3
22,3936,V_22,18,0,xyz,1,0,0,0,1,5,4
22,3937,V_22,19,0,xyz,1,0,0,0,1,2,1
22,3938,V_22,20,0,xyz,1,0,0,0,5,4,5
22,3939,V_22,21,0,xyz,1,0,0,0,2,2,5
22,3940,V_22,22,0,xyz,1,0,0,0,5,5,1
22,3941,V_22,23,0,xyz,1,0,0,0,2,3,1
22,3942,V_22,24,0,xyz,1,0,0,0,4,3,5
22,3943,V_22,25,0,xyz,1,0,0,0,2,5,3
22,3944,R_22,1,0,xyz,1,0,0,0,2,5,3
22,3945,R_22,2,0,xyz,1,0,0,0,3,5,5
22,3946,R_22,3,0,xyz,1,0,0,0,5,2,3
22,3947,R_22,4,0,xyz,1,0,0,0,2,4,2
22,3948,R_22,5,0,xyz,1,0,0,0,3,2,2
