SessionNum,TotalTrial,BlockName,BlockTrial,TrialType,FieldMove,VisFb,VTFx,VTFy,VTFz,TargX,TargY,TargZ
14,2413,C_14,1,1,xyz,0,1,1,1,5,1,1
14,2414,C_14,2,1,xyz,0,1,1,1,4,2,3
14,2415,C_14,3,1,xyz,0,1,1,1,4,5,4
14,2416,C_14,4,1,xyz,0,1,1,1,5,4,2
14,2417,C_14,5,1,xyz,0,1,1,1,1,1,3
14,2418,C_14,6,1,xyz,0,1,1,1,2,2,5
14,2419,C_14,7,1,xyz,0,1,1,1,5,5,2
14,2420,C_14,8,1,xyz,0,1,1,1,2,1,4
14,2421,C_14,9,1,xyz,0,1,1,1,5,3,1
14,2422,C_14,10,1,xyz,0,1,1,1,5,4,5
14,2423,C_14,11,1,xyz,0,1,1,1,4,4,3
14,2424,C_14,12,1,xyz,0,1,1,1,1,3,5
14,2425,C_14,13,1,xyz,0,1,1,1,4,3,4
14,2426,C_14,14,1,xyz,0,1,1,1,1,5,4
14,2427,C_14,15,1,xyz,0,1,1,1,4,4,1
14,2428,C_14,16,1,xyz,0,1,1,1,1,4,2
14,2429,C_14,17,1,xyz,0,1,1,1,2,5,4
14,2430,C_14,18,1,xyz,0,1,1,1,4,1,3
14,2431,C_14,19,1,xyz,0,1,1,1,2,4,3
14,2432,C_14,20,1,xyz,0,1,1,1,2,2,2
14,2433,C_14,21,1,xyz,0,1,1,1,1,3,5
14,2434,C_14,22,1,xyz,0,1,1,1,4,2,1
14,2435,C_14,23,1,xyz,0,1,1,1,1,4,1
14,2436,C_14,24,1,xyz,0,1,1,1,3,3,1
14,2437,C_14,25,1,xyz,0,1,1,1,5,5,2
14,2438,C_14,26,1,xyz,0,1,1,1,2,5,3
14,2439,C_14,27,1,xyz,0,1,1,1,4,4,4
14,2440,C_14,28,1,xyz,0,1,1,1,4,1,3
14,2441,C_14,29,1,xyz,0,1,1,1,3,2,1
14,2442,C_14,30,1,xyz,0,1,1,1,3,4,2
14,2443,C_14,31,1,xyz,0,1,1,1,5,5,3
14,2444,C_14,32,1,xyz,0,1,1,1,1,4,3
14,2445,C_14,33,1,xyz,0,1,1,1,3,3,2
14,2446,C_14,34,1,xyz,0,1,1,1,3,4,5
14,2447,C_14,35,1,xyz,0,1,1,1,2,3,1
14,2448,C_14,36,1,xyz,0,1,1,1,3,1,4
14,2449,C_14,37,1,xyz,0,1,1,1,5,3,3
14,2450,C_14,38,1,xyz,0,1,1,1,4,4,5
14,2451,C_14,39,1,xyz,0,1,1,1,1,5,4
14,2452,C_14,40,1,xyz,0,1,1,1,1,2,1
14,2453,C_14,41,1,xyz,0,1,1,1,4,4,4
14,2454,C_14,42,1,xyz,0,1,1,1,3,1,3
14,2455,C_14,43,1,xyz,0,1,1,1,1,1,3
14,2456,C_14,44,1,xyz,0,1,1,1,1,2,5
14,2457,C_14,45,1,xyz,0,1,1,1,2,3,3
14,2458,C_14,46,1,xyz,0,1,1,1,1,5,5
14,2459,C_14,47,1,xyz,0,1,1,1,4,3,4
14,2460,C_14,48,1,xyz,0,1,1,1,3,3,1
14,2461,C_14,49,1,xyz,0,1,1,1,5,4,4
14,2462,C_14,50,1,xyz,0,1,1,1,5,1,2
14,2463,C_14,51,1,xyz,0,1,1,1,5,5,5
14,2464,C_14,52,1,xyz,0,1,1,1,1,5,5
14,2465,C_14,53,1,xyz,0,1,1,1,1,1,4
14,2466,C_14,54,1,xyz,0,1,1,1,3,2,5
14,2467,C_14,55,1,xyz,0,1,1,1,3,5,2
14,2468,C_14,56,1,xyz,0,1,1,1,5,4,5
14,2469,C_14,57,1,xyz,0,1,1,1,3,4,3
14,2470,C_14,58,1,xyz,0,1,1,1,5,1,4
14,2471,C_14,59,1,xyz,0,1,1,1,4,5,1
14,2472,C_14,60,1,xyz,0,1,1,1,2,4,5
14,2473,C_14,61,1,xyz,0,1,1,1,5,2,3
14,2474,C_14,62,1,xyz,0,1,1,1,1,5,2
14,2475,C_14,63,1,xyz,0,1,1,1,1,2,2
14,2476,C_14,64,1,xyz,0,1,1,1,3,3,5
14,2477,C_14,65,1,xyz,0,1,1,1,4,1,5
14,2478,C_14,66,1,xyz,0,1,1,1,5,4,4
14,2479,C_14,67,1,xyz,0,1,1,1,1,1,1
14,2480,C_14,68,1,xyz,0,1,1,1,3,4,5
14,2481,C_14,69,1,xyz,0,1,1,1,2,4,3
14,2482,C_14,70,1,xyz,0,1,1,1,1,1,5
14,2483,C_14,71,1,xyz,0,1,1,1,3,2,4
14,2484,C_14,72,1,xyz,0,1,1,1,5,1,3
14,2485,C_14,73,1,xyz,0,1,1,1,1,3,1
